itemset support
"INAT_11 ==> CATL_1 NA38_ZZ" " 751483 #CONF: 0.5810059710054839"
"CATL_1 ==> INAT_11 NA38_ZZ" " 751483 #CONF: 0.5203116539984242"
"INAT_11 SANI_2 ==> CATL_1" " 1234826 #CONF: 1.0"
"CATL_1 SANI_2 ==> INAT_11" " 1234826 #CONF: 0.881862985601826"
"CATL_1 INAT_11 ==> SANI_2" " 1234826 #CONF: 0.974339308808085"
"SANI_2 ==> CATL_1 INAT_11" " 1234826 #CONF: 0.881862985601826"
"INAT_11 ==> CATL_1 SANI_2" " 1234826 #CONF: 0.9547006108625448"
"CATL_1 ==> INAT_11 SANI_2" " 1234826 #CONF: 0.8549685867281869"
"INAT_11 SEXE_1 ==> CATL_1" " 613669 #CONF: 0.9793444747307744"
"CATL_1 SEXE_1 ==> INAT_11" " 613669 #CONF: 0.877558841741135"
"SEXE_1 ==> CATL_1 INAT_11" " 613669 #CONF: 0.8584319990152083"
"INAT_11 SEXE_2 ==> CATL_1" " 653678 #CONF: 0.9803135849311267"
"CATL_1 SEXE_2 ==> INAT_11" " 653678 #CONF: 0.8774166010069758"
"CATL_1 INAT_11 ==> SEXE_2" " 653678 #CONF: 0.5157845483517931"
"SEXE_2 ==> CATL_1 INAT_11" " 653678 #CONF: 0.8604570040029644"
"INAT_11 ==> CATL_1 SEXE_2" " 653678 #CONF: 0.5053884400777167"
"INAT_11 STOCD_10 ==> CATL_1" " 732594 #CONF: 1.0"
"CATL_1 STOCD_10 ==> INAT_11" " 732594 #CONF: 0.9179892787597645"
"CATL_1 INAT_11 ==> STOCD_10" " 732594 #CONF: 0.5780532087897"
"STOCD_10 ==> CATL_1 INAT_11" " 732594 #CONF: 0.9179892787597645"
"INAT_11 ==> CATL_1 STOCD_10" " 732594 #CONF: 0.5664020188384721"
"CATL_1 ==> INAT_11 STOCD_10" " 732594 #CONF: 0.5072332918367036"
"INAT_11 TACT_11 ==> CATL_1" " 515864 #CONF: 0.9909161283382604"
"CATL_1 TACT_11 ==> INAT_11" " 515864 #CONF: 0.8882751210507828"
"TACT_11 ==> CATL_1 INAT_11" " 515864 #CONF: 0.8799385927505331"
"NA38_ZZ SANI_2 ==> CATL_1" " 834217 #CONF: 1.0"
"CATL_1 SANI_2 ==> NA38_ZZ" " 834217 #CONF: 0.5957641758918248"
"CATL_1 NA38_ZZ ==> SANI_2" " 834217 #CONF: 0.9660365516139268"
"SANI_2 ==> CATL_1 NA38_ZZ" " 834217 #CONF: 0.5957641758918248"
"NA38_ZZ ==> CATL_1 SANI_2" " 834217 #CONF: 0.9391067747821985"
"CATL_1 ==> NA38_ZZ SANI_2" " 834217 #CONF: 0.5775950048951253"
"NA38_ZZ SEXE_2 ==> CATL_1" " 466434 #CONF: 0.971952139430791"
"CATL_1 SEXE_2 ==> NA38_ZZ" " 466434 #CONF: 0.6260833848991212"
"CATL_1 NA38_ZZ ==> SEXE_2" " 466434 #CONF: 0.5401379891748673"
"SEXE_2 ==> CATL_1 NA38_ZZ" " 466434 #CONF: 0.6139818109300278"
"NA38_ZZ ==> CATL_1 SEXE_2" " 466434 #CONF: 0.5250807995866303"
"NA38_ZZ STOCD_10 ==> CATL_1" " 460670 #CONF: 1.0"
"CATL_1 STOCD_10 ==> NA38_ZZ" " 460670 #CONF: 0.5772503201585881"
"CATL_1 NA38_ZZ ==> STOCD_10" " 460670 #CONF: 0.5334631855164635"
"STOCD_10 ==> CATL_1 NA38_ZZ" " 460670 #CONF: 0.5772503201585881"
"NA38_ZZ ==> CATL_1 STOCD_10" " 460670 #CONF: 0.5185920664993825"
"SANI_2 SEXE_1 ==> CATL_1" " 676919 #CONF: 1.0"
"CATL_1 SEXE_1 ==> SANI_2" " 676919 #CONF: 0.9680075962653601"
"SEXE_1 ==> CATL_1 SANI_2" " 676919 #CONF: 0.946909376783536"
"SANI_2 SEXE_2 ==> CATL_1" " 723328 #CONF: 1.0"
"CATL_1 SEXE_2 ==> SANI_2" " 723328 #CONF: 0.9709061574248694"
"CATL_1 SANI_2 ==> SEXE_2" " 723328 #CONF: 0.5165717191324102"
"SEXE_2 ==> CATL_1 SANI_2" " 723328 #CONF: 0.9521394995570545"
"SANI_2 ==> CATL_1 SEXE_2" " 723328 #CONF: 0.5165717191324102"
"CATL_1 ==> SANI_2 SEXE_2" " 723328 #CONF: 0.5008177005512728"
"SANI_2 STOCD_10 ==> CATL_1" " 780912 #CONF: 1.0"
"CATL_1 STOCD_10 ==> SANI_2" " 780912 #CONF: 0.9785349643251859"
"CATL_1 SANI_2 ==> STOCD_10" " 780912 #CONF: 0.5576958922247289"
"STOCD_10 ==> CATL_1 SANI_2" " 780912 #CONF: 0.9785349643251859"
"SANI_2 ==> CATL_1 STOCD_10" " 780912 #CONF: 0.5576958922247289"
"CATL_1 ==> SANI_2 STOCD_10" " 780912 #CONF: 0.5406876993188368"
"SANI_2 TACT_11 ==> CATL_1" " 566030 #CONF: 1.0"
"CATL_1 TACT_11 ==> SANI_2" " 566030 #CONF: 0.9746568218917672"
"TACT_11 ==> CATL_1 SANI_2" " 566030 #CONF: 0.9655095948827292"
"CMBL_2 SANI_2 ==> INAT_11" " 561312 #CONF: 0.8664281326117627"
"CMBL_2 INAT_11 ==> SANI_2" " 561312 #CONF: 0.9752449788032524"
"CMBL_2 ==> INAT_11 SANI_2" " 561312 #CONF: 0.8407858550877466"
"GARL_1 INAT_11 ==> COUPLE_1" " 464247 #CONF: 0.5199351770758903"
"COUPLE_1 INAT_11 ==> GARL_1" " 464247 #CONF: 0.7848493096493556"
"COUPLE_1 GARL_1 ==> INAT_11" " 464247 #CONF: 0.8821996891140511"
"COUPLE_1 ==> GARL_1 INAT_11" " 464247 #CONF: 0.6682803383960304"
"GARL_1 SANI_2 ==> COUPLE_1" " 515881 #CONF: 0.5355223533539634"
"COUPLE_1 SANI_2 ==> GARL_1" " 515881 #CONF: 0.7662092114839074"
"COUPLE_1 GARL_1 ==> SANI_2" " 515881 #CONF: 0.9803187911173271"
"GARL_1 ==> COUPLE_1 SANI_2" " 515881 #CONF: 0.5235138316656857"
"COUPLE_1 ==> GARL_1 SANI_2" " 515881 #CONF: 0.7426071234753969"
"COUPLE_1 SANI_2 ==> INAT_11" " 576730 #CONF: 0.856584829716764"
"COUPLE_1 INAT_11 ==> SANI_2" " 576730 #CONF: 0.9750114537176824"
"COUPLE_1 ==> INAT_11 SANI_2" " 576730 #CONF: 0.8301988371774995"
"SANI_2 STOCD_10 ==> COUPLE_1" " 447398 #CONF: 0.5729173069436762"
"COUPLE_1 STOCD_10 ==> SANI_2" " 447398 #CONF: 0.9814114488277411"
"COUPLE_1 SANI_2 ==> STOCD_10" " 447398 #CONF: 0.6644952397926599"
"STOCD_10 ==> COUPLE_1 SANI_2" " 447398 #CONF: 0.5606196165114117"
"COUPLE_1 ==> SANI_2 STOCD_10" " 447398 #CONF: 0.6440263196912576"
"COUPLE_2 SANI_2 ==> GARL_1" " 447442 #CONF: 0.6154999539174945"
"COUPLE_2 GARL_1 ==> SANI_2" " 447442 #CONF: 0.9744327957106332"
"COUPLE_2 ==> GARL_1 SANI_2" " 447442 #CONF: 0.5737392129457474"
"INAT_11 NA38_ZZ ==> COUPLE_2" " 524981 #CONF: 0.6793021438257612"
"COUPLE_2 NA38_ZZ ==> INAT_11" " 524981 #CONF: 0.8978085837027308"
"COUPLE_2 INAT_11 ==> NA38_ZZ" " 524981 #CONF: 0.7479363333551786"
"NA38_ZZ ==> COUPLE_2 INAT_11" " 524981 #CONF: 0.590989171560797"
"COUPLE_2 ==> INAT_11 NA38_ZZ" " 524981 #CONF: 0.6731647582289356"
"INAT_11 SANI_2 ==> COUPLE_2" " 658096 #CONF: 0.5329463422376918"
"COUPLE_2 SANI_2 ==> INAT_11" " 658096 #CONF: 0.9052750025104649"
"COUPLE_2 INAT_11 ==> SANI_2" " 658096 #CONF: 0.9375842349260443"
"INAT_11 ==> COUPLE_2 SANI_2" " 658096 #CONF: 0.5088041984912832"
"COUPLE_2 ==> INAT_11 SANI_2" " 658096 #CONF: 0.8438534627566133"
"NA38_ZZ SANI_2 ==> COUPLE_2" " 542221 #CONF: 0.6499759654861984"
"COUPLE_2 SANI_2 ==> NA38_ZZ" " 542221 #CONF: 0.7458776791474598"
"COUPLE_2 NA38_ZZ ==> SANI_2" " 542221 #CONF: 0.927291974497893"
"NA38_ZZ ==> COUPLE_2 SANI_2" " 542221 #CONF: 0.6103968326336894"
"COUPLE_2 ==> NA38_ZZ SANI_2" " 542221 #CONF: 0.6952710067062459"
"NA38_ZZ SANI_2 ==> CS1_8" " 452550 #CONF: 0.5424847491719781"
"CS1_8 SANI_2 ==> NA38_ZZ" " 452550 #CONF: 1.0"
"CS1_8 NA38_ZZ ==> SANI_2" " 452550 #CONF: 0.9379818932497637"
"NA38_ZZ ==> CS1_8 SANI_2" " 452550 #CONF: 0.5094511031634262"
"CS1_8 ==> NA38_ZZ SANI_2" " 452550 #CONF: 0.9379818932497637"
"INAT_11 NA38_ZZ ==> GARL_1" " 511090 #CONF: 0.661327805554693"
"GARL_1 NA38_ZZ ==> INAT_11" " 511090 #CONF: 0.9062313266769864"
"GARL_1 INAT_11 ==> NA38_ZZ" " 511090 #CONF: 0.5723971714447628"
"NA38_ZZ ==> GARL_1 INAT_11" " 511090 #CONF: 0.575351594996786"
"GARL_1 ==> INAT_11 NA38_ZZ" " 511090 #CONF: 0.5186519453633983"
"INAT_11 SANI_2 ==> GARL_1" " 875719 #CONF: 0.7091841279662073"
"GARL_1 SANI_2 ==> INAT_11" " 875719 #CONF: 0.9090606162211429"
"GARL_1 INAT_11 ==> SANI_2" " 875719 #CONF: 0.9807647940293025"
"SANI_2 ==> GARL_1 INAT_11" " 875719 #CONF: 0.6254032324297071"
"INAT_11 ==> GARL_1 SANI_2" " 875719 #CONF: 0.6770585201833593"
"GARL_1 ==> INAT_11 SANI_2" " 875719 #CONF: 0.8886758945424286"
"INAT_11 SEXE_2 ==> GARL_1" " 455161 #CONF: 0.6825998605289403"
"GARL_1 SEXE_2 ==> INAT_11" " 455161 #CONF: 0.9054128515190636"
"GARL_1 INAT_11 ==> SEXE_2" " 455161 #CONF: 0.5097592771370398"
"SEXE_2 ==> GARL_1 INAT_11" " 455161 #CONF: 0.5991428048656882"
"INAT_11 STOCD_10 ==> GARL_1" " 611052 #CONF: 0.8340936453206005"
"GARL_1 STOCD_10 ==> INAT_11" " 611052 #CONF: 0.9222229265333104"
"GARL_1 INAT_11 ==> STOCD_10" " 611052 #CONF: 0.6843499900324115"
"STOCD_10 ==> GARL_1 INAT_11" " 611052 #CONF: 0.7656890238859609"
"GARL_1 ==> INAT_11 STOCD_10" " 611052 #CONF: 0.6200929552881005"
"NA38_ZZ SANI_2 ==> GARL_1" " 550194 #CONF: 0.6595334307500327"
"GARL_1 SANI_2 ==> NA38_ZZ" " 550194 #CONF: 0.5711417665725826"
"GARL_1 NA38_ZZ ==> SANI_2" " 550194 #CONF: 0.9755679793181589"
"NA38_ZZ ==> GARL_1 SANI_2" " 550194 #CONF: 0.6193723130127017"
"GARL_1 ==> NA38_ZZ SANI_2" " 550194 #CONF: 0.5583345172616753"
"SANI_2 SEXE_1 ==> GARL_1" " 471479 #CONF: 0.696507263055107"
"GARL_1 SEXE_1 ==> SANI_2" " 471479 #CONF: 0.9767354658811002"
"SEXE_1 ==> GARL_1 SANI_2" " 471479 #CONF: 0.6595292583847179"
"SANI_2 SEXE_2 ==> GARL_1" " 491844 #CONF: 0.6799736772252699"
"GARL_1 SEXE_2 ==> SANI_2" " 491844 #CONF: 0.9783832062556816"
"GARL_1 SANI_2 ==> SEXE_2" " 491844 #CONF: 0.5105701825867336"
"SEXE_2 ==> GARL_1 SANI_2" " 491844 #CONF: 0.6474297967452385"
"SANI_2 STOCD_10 ==> GARL_1" " 650787 #CONF: 0.8333679082918434"
"GARL_1 STOCD_10 ==> SANI_2" " 650787 #CONF: 0.9821925002943014"
"GARL_1 SANI_2 ==> STOCD_10" " 650787 #CONF: 0.6755646859879811"
"STOCD_10 ==> GARL_1 SANI_2" " 650787 #CONF: 0.8154796364101138"
"GARL_1 ==> SANI_2 STOCD_10" " 650787 #CONF: 0.6604158632867204"
"NA38_ZZ SANI_2 ==> INAT_11" " 729763 #CONF: 0.8747879748314887"
"INAT_11 SANI_2 ==> NA38_ZZ" " 729763 #CONF: 0.5909844787848653"
"INAT_11 NA38_ZZ ==> SANI_2" " 729763 #CONF: 0.9442809747109303"
"SANI_2 ==> INAT_11 NA38_ZZ" " 729763 #CONF: 0.5211673369055603"
"NA38_ZZ ==> INAT_11 SANI_2" " 729763 #CONF: 0.8215193136622504"
"INAT_11 ==> NA38_ZZ SANI_2" " 729763 #CONF: 0.5642132429061935"
"SANI_2 SEXE_1 ==> INAT_11" " 597000 #CONF: 0.8819371298486229"
"INAT_11 SEXE_1 ==> SANI_2" " 597000 #CONF: 0.9527426860641035"
"SEXE_1 ==> INAT_11 SANI_2" " 597000 #CONF: 0.8351145379872201"
"SANI_2 SEXE_2 ==> INAT_11" " 637826 #CONF: 0.8817935984781454"
"INAT_11 SEXE_2 ==> SANI_2" " 637826 #CONF: 0.9565405178425477"
"INAT_11 SANI_2 ==> SEXE_2" " 637826 #CONF: 0.5165310740136667"
"SEXE_2 ==> INAT_11 SANI_2" " 637826 #CONF: 0.8395905155675956"
"SANI_2 STOCD_10 ==> INAT_11" " 718336 #CONF: 0.9198680517138935"
"INAT_11 STOCD_10 ==> SANI_2" " 718336 #CONF: 0.980537651141014"
"INAT_11 SANI_2 ==> STOCD_10" " 718336 #CONF: 0.5817305434125941"
"STOCD_10 ==> INAT_11 SANI_2" " 718336 #CONF: 0.9001230511677331"
"SANI_2 ==> INAT_11 STOCD_10" " 718336 #CONF: 0.5130066338296029"
"INAT_11 ==> SANI_2 STOCD_10" " 718336 #CONF: 0.5553785051534037"
"SANI_2 TACT_11 ==> INAT_11" " 505063 #CONF: 0.8922901612988711"
"INAT_11 TACT_11 ==> SANI_2" " 505063 #CONF: 0.9701686346147567"
"TACT_11 ==> INAT_11 SANI_2" " 505063 #CONF: 0.8615147121535182"
"SANI_2 SEXE_2 ==> NA38_ZZ" " 451026 #CONF: 0.6235428463988675"
"NA38_ZZ SEXE_2 ==> SANI_2" " 451026 #CONF: 0.9398450491150129"
"NA38_ZZ SANI_2 ==> SEXE_2" " 451026 #CONF: 0.5406578863772855"
"SEXE_2 ==> NA38_ZZ SANI_2" " 451026 #CONF: 0.593699773722599"
"NA38_ZZ ==> SANI_2 SEXE_2" " 451026 #CONF: 0.5077354839363329"
"SANI_2 STOCD_10 ==> NA38_ZZ" " 449725 #CONF: 0.5758971561456349"
"NA38_ZZ STOCD_10 ==> SANI_2" " 449725 #CONF: 0.9762411270540734"
"NA38_ZZ SANI_2 ==> STOCD_10" " 449725 #CONF: 0.5390983401201366"
"STOCD_10 ==> NA38_ZZ SANI_2" " 449725 #CONF: 0.5635355031439448"
"NA38_ZZ ==> SANI_2 STOCD_10" " 449725 #CONF: 0.5062709034806582"
"CATL_1 CMBL_2 INAT_11 ==> ASCEN_2" " 478108 #CONF: 0.8306831607477935"
"ASCEN_2 CMBL_2 INAT_11 ==> CATL_1" " 478108 #CONF: 1.0"
"ASCEN_2 CATL_1 CMBL_2 ==> INAT_11" " 478108 #CONF: 0.8711436005451617"
"CMBL_2 INAT_11 ==> ASCEN_2 CATL_1" " 478108 #CONF: 0.8306831607477935"
"CATL_1 CMBL_2 ==> ASCEN_2 INAT_11" " 478108 #CONF: 0.7161550859491554"
"ASCEN_2 CMBL_2 ==> CATL_1 INAT_11" " 478108 #CONF: 0.8711436005451617"
"CMBL_2 ==> ASCEN_2 CATL_1 INAT_11" " 478108 #CONF: 0.7161550859491554"
"CATL_1 CMBL_2 SANI_2 ==> ASCEN_2" " 533149 #CONF: 0.8229563816092096"
"ASCEN_2 CMBL_2 SANI_2 ==> CATL_1" " 533149 #CONF: 1.0"
"ASCEN_2 CATL_1 CMBL_2 ==> SANI_2" " 533149 #CONF: 0.9714318511446209"
"CMBL_2 SANI_2 ==> ASCEN_2 CATL_1" " 533149 #CONF: 0.8229563816092096"
"CATL_1 CMBL_2 ==> ASCEN_2 SANI_2" " 533149 #CONF: 0.798600667461549"
"ASCEN_2 CMBL_2 ==> CATL_1 SANI_2" " 533149 #CONF: 0.9714318511446209"
"CMBL_2 ==> ASCEN_2 CATL_1 SANI_2" " 533149 #CONF: 0.798600667461549"
"CATL_1 COUPLE_1 GARL_1 ==> ASCEN_2" " 470003 #CONF: 0.8931377057529103"
"ASCEN_2 COUPLE_1 GARL_1 ==> CATL_1" " 470003 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 ==> COUPLE_1" " 470003 #CONF: 0.5482350443600972"
"ASCEN_2 CATL_1 COUPLE_1 ==> GARL_1" " 470003 #CONF: 0.779004471788616"
"COUPLE_1 GARL_1 ==> ASCEN_2 CATL_1" " 470003 #CONF: 0.8931377057529103"
"CATL_1 COUPLE_1 ==> ASCEN_2 GARL_1" " 470003 #CONF: 0.6800943444004717"
"ASCEN_2 GARL_1 ==> CATL_1 COUPLE_1" " 470003 #CONF: 0.5482350443600972"
"ASCEN_2 COUPLE_1 ==> CATL_1 GARL_1" " 470003 #CONF: 0.779004471788616"
"COUPLE_1 ==> ASCEN_2 CATL_1 GARL_1" " 470003 #CONF: 0.6765660604961357"
"CATL_1 COUPLE_1 INAT_11 ==> ASCEN_2" " 524554 #CONF: 0.8914467311319954"
"ASCEN_2 COUPLE_1 INAT_11 ==> CATL_1" " 524554 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 ==> INAT_11" " 524554 #CONF: 0.8694197945430256"
"COUPLE_1 INAT_11 ==> ASCEN_2 CATL_1" " 524554 #CONF: 0.8868034575857423"
"CATL_1 COUPLE_1 ==> ASCEN_2 INAT_11" " 524554 #CONF: 0.7590296417951482"
"ASCEN_2 COUPLE_1 ==> CATL_1 INAT_11" " 524554 #CONF: 0.8694197945430256"
"COUPLE_1 ==> ASCEN_2 CATL_1 INAT_11" " 524554 #CONF: 0.7550918468552115"
"CATL_1 COUPLE_1 SANI_2 ==> ASCEN_2" " 588946 #CONF: 0.8747285716407491"
"ASCEN_2 COUPLE_1 SANI_2 ==> CATL_1" " 588946 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 ==> COUPLE_1" " 588946 #CONF: 0.5036261844638027"
"ASCEN_2 CATL_1 COUPLE_1 ==> SANI_2" " 588946 #CONF: 0.9761460408593524"
"COUPLE_1 SANI_2 ==> ASCEN_2 CATL_1" " 588946 #CONF: 0.8747285716407491"
"CATL_1 COUPLE_1 ==> ASCEN_2 SANI_2" " 588946 #CONF: 0.8522048662610243"
"ASCEN_2 SANI_2 ==> CATL_1 COUPLE_1" " 588946 #CONF: 0.5036261844638027"
"ASCEN_2 COUPLE_1 ==> CATL_1 SANI_2" " 588946 #CONF: 0.9761460408593524"
"COUPLE_1 ==> ASCEN_2 CATL_1 SANI_2" " 588946 #CONF: 0.8477836844976673"
"CATL_1 COUPLE_2 INAT_11 ==> ASCEN_2" " 551305 #CONF: 0.8120359337002904"
"ASCEN_2 COUPLE_2 INAT_11 ==> CATL_1" " 551305 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 ==> COUPLE_2" " 551305 #CONF: 0.5124323912334237"
"ASCEN_2 CATL_1 COUPLE_2 ==> INAT_11" " 551305 #CONF: 0.9180720162930077"
"COUPLE_2 INAT_11 ==> ASCEN_2 CATL_1" " 551305 #CONF: 0.7854399307029716"
"CATL_1 COUPLE_2 ==> ASCEN_2 INAT_11" " 551305 #CONF: 0.7319415992108432"
"ASCEN_2 INAT_11 ==> CATL_1 COUPLE_2" " 551305 #CONF: 0.5124323912334237"
"ASCEN_2 COUPLE_2 ==> CATL_1 INAT_11" " 551305 #CONF: 0.9180720162930077"
"COUPLE_2 ==> ASCEN_2 CATL_1 INAT_11" " 551305 #CONF: 0.706919101901599"
"CATL_1 COUPLE_2 NA38_ZZ ==> ASCEN_2" " 451206 #CONF: 0.802352254985294"
"ASCEN_2 COUPLE_2 NA38_ZZ ==> CATL_1" " 451206 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ ==> COUPLE_2" " 451206 #CONF: 0.634932651878036"
"ASCEN_2 CATL_1 COUPLE_2 ==> NA38_ZZ" " 451206 #CONF: 0.7513800930220166"
"COUPLE_2 NA38_ZZ ==> ASCEN_2 CATL_1" " 451206 #CONF: 0.7716405352158923"
"CATL_1 NA38_ZZ ==> ASCEN_2 COUPLE_2" " 451206 #CONF: 0.5225037230211246"
"CATL_1 COUPLE_2 ==> ASCEN_2 NA38_ZZ" " 451206 #CONF: 0.5990448866118169"
"ASCEN_2 NA38_ZZ ==> CATL_1 COUPLE_2" " 451206 #CONF: 0.634932651878036"
"ASCEN_2 COUPLE_2 ==> CATL_1 NA38_ZZ" " 451206 #CONF: 0.7513800930220166"
"NA38_ZZ ==> ASCEN_2 CATL_1 COUPLE_2" " 451206 #CONF: 0.5079381161285094"
"COUPLE_2 ==> ASCEN_2 CATL_1 NA38_ZZ" " 451206 #CONF: 0.5785656583789606"
"CATL_1 COUPLE_2 SANI_2 ==> ASCEN_2" " 580465 #CONF: 0.7984860177424524"
"ASCEN_2 COUPLE_2 SANI_2 ==> CATL_1" " 580465 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 ==> SANI_2" " 580465 #CONF: 0.9666313074206124"
"COUPLE_2 SANI_2 ==> ASCEN_2 CATL_1" " 580465 #CONF: 0.7984860177424524"
"CATL_1 COUPLE_2 ==> ASCEN_2 SANI_2" " 580465 #CONF: 0.7706559533940779"
"ASCEN_2 COUPLE_2 ==> CATL_1 SANI_2" " 580465 #CONF: 0.9666313074206124"
"COUPLE_2 ==> ASCEN_2 CATL_1 SANI_2" " 580465 #CONF: 0.7443099490940798"
"CATL_1 GARL_1 INAT_11 ==> ASCEN_2" " 783421 #CONF: 0.8773953011219697"
"ASCEN_2 GARL_1 INAT_11 ==> CATL_1" " 783421 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 ==> GARL_1" " 783421 #CONF: 0.7281818528264391"
"ASCEN_2 CATL_1 GARL_1 ==> INAT_11" " 783421 #CONF: 0.9138215004747452"
"GARL_1 INAT_11 ==> ASCEN_2 CATL_1" " 783421 #CONF: 0.8773953011219697"
"CATL_1 INAT_11 ==> ASCEN_2 GARL_1" " 783421 #CONF: 0.6181582471099075"
"CATL_1 GARL_1 ==> ASCEN_2 INAT_11" " 783421 #CONF: 0.7950122790282316"
"ASCEN_2 INAT_11 ==> CATL_1 GARL_1" " 783421 #CONF: 0.7281818528264391"
"ASCEN_2 GARL_1 ==> CATL_1 INAT_11" " 783421 #CONF: 0.9138215004747452"
"ASCEN_2 CATL_1 ==> GARL_1 INAT_11" " 783421 #CONF: 0.650767833958139"
"INAT_11 ==> ASCEN_2 CATL_1 GARL_1" " 783421 #CONF: 0.6056987035117058"
"GARL_1 ==> ASCEN_2 CATL_1 INAT_11" " 783421 #CONF: 0.7950122790282316"
"CATL_1 ==> ASCEN_2 GARL_1 INAT_11" " 783421 #CONF: 0.5424248802529125"
"ASCEN_2 ==> CATL_1 GARL_1 INAT_11" " 783421 #CONF: 0.650767833958139"
"CATL_1 GARL_1 NA38_ZZ ==> ASCEN_2" " 492016 #CONF: 0.8724105586614962"
"ASCEN_2 GARL_1 NA38_ZZ ==> CATL_1" " 492016 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ ==> GARL_1" " 492016 #CONF: 0.6923600830805081"
"ASCEN_2 CATL_1 GARL_1 ==> NA38_ZZ" " 492016 #CONF: 0.5739121103181842"
"GARL_1 NA38_ZZ ==> ASCEN_2 CATL_1" " 492016 #CONF: 0.8724105586614962"
"CATL_1 NA38_ZZ ==> ASCEN_2 GARL_1" " 492016 #CONF: 0.5697623519766174"
"ASCEN_2 NA38_ZZ ==> CATL_1 GARL_1" " 492016 #CONF: 0.6923600830805081"
"ASCEN_2 GARL_1 ==> CATL_1 NA38_ZZ" " 492016 #CONF: 0.5739121103181842"
"NA38_ZZ ==> ASCEN_2 CATL_1 GARL_1" " 492016 #CONF: 0.5538793370324966"
"CATL_1 GARL_1 SANI_2 ==> ASCEN_2" " 839142 #CONF: 0.8710910047824042"
"ASCEN_2 GARL_1 SANI_2 ==> CATL_1" " 839142 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 ==> GARL_1" " 839142 #CONF: 0.7175766261818984"
"ASCEN_2 CATL_1 GARL_1 ==> SANI_2" " 839142 #CONF: 0.9788172662608976"
"GARL_1 SANI_2 ==> ASCEN_2 CATL_1" " 839142 #CONF: 0.8710910047824042"
"CATL_1 SANI_2 ==> ASCEN_2 GARL_1" " 839142 #CONF: 0.5992814124936529"
"CATL_1 GARL_1 ==> ASCEN_2 SANI_2" " 839142 #CONF: 0.8515577114326885"
"ASCEN_2 SANI_2 ==> CATL_1 GARL_1" " 839142 #CONF: 0.7175766261818984"
"ASCEN_2 GARL_1 ==> CATL_1 SANI_2" " 839142 #CONF: 0.9788172662608976"
"ASCEN_2 CATL_1 ==> GARL_1 SANI_2" " 839142 #CONF: 0.6970538468119959"
"SANI_2 ==> ASCEN_2 CATL_1 GARL_1" " 839142 #CONF: 0.5992814124936529"
"GARL_1 ==> ASCEN_2 CATL_1 SANI_2" " 839142 #CONF: 0.8515577114326885"
"CATL_1 ==> ASCEN_2 GARL_1 SANI_2" " 839142 #CONF: 0.5810049754412883"
"ASCEN_2 ==> CATL_1 GARL_1 SANI_2" " 839142 #CONF: 0.6970538468119959"
"CATL_1 GARL_1 STOCD_10 ==> ASCEN_2" " 619554 #CONF: 0.9350544684010831"
"ASCEN_2 GARL_1 STOCD_10 ==> CATL_1" " 619554 #CONF: 1.0"
"ASCEN_2 CATL_1 STOCD_10 ==> GARL_1" " 619554 #CONF: 0.8333443180824663"
"ASCEN_2 CATL_1 GARL_1 ==> STOCD_10" " 619554 #CONF: 0.7226788226319313"
"GARL_1 STOCD_10 ==> ASCEN_2 CATL_1" " 619554 #CONF: 0.9350544684010831"
"CATL_1 STOCD_10 ==> ASCEN_2 GARL_1" " 619554 #CONF: 0.7763425985098529"
"CATL_1 GARL_1 ==> ASCEN_2 STOCD_10" " 619554 #CONF: 0.6287207485133243"
"ASCEN_2 STOCD_10 ==> CATL_1 GARL_1" " 619554 #CONF: 0.8333443180824663"
"ASCEN_2 GARL_1 ==> CATL_1 STOCD_10" " 619554 #CONF: 0.7226788226319313"
"ASCEN_2 CATL_1 ==> GARL_1 STOCD_10" " 619554 #CONF: 0.5146476984917443"
"STOCD_10 ==> ASCEN_2 CATL_1 GARL_1" " 619554 #CONF: 0.7763425985098529"
"GARL_1 ==> ASCEN_2 CATL_1 STOCD_10" " 619554 #CONF: 0.6287207485133243"
"ASCEN_2 ==> CATL_1 GARL_1 STOCD_10" " 619554 #CONF: 0.5146476984917443"
"CATL_1 INAT_11 NA38_ZZ ==> ASCEN_2" " 631186 #CONF: 0.8399205304710818"
"ASCEN_2 INAT_11 NA38_ZZ ==> CATL_1" " 631186 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ ==> INAT_11" " 631186 #CONF: 0.8881987402833518"
"ASCEN_2 CATL_1 INAT_11 ==> NA38_ZZ" " 631186 #CONF: 0.586680968416865"
"INAT_11 NA38_ZZ ==> ASCEN_2 CATL_1" " 631186 #CONF: 0.816726706209952"
"CATL_1 NA38_ZZ ==> ASCEN_2 INAT_11" " 631186 #CONF: 0.7309234250404727"
"ASCEN_2 NA38_ZZ ==> CATL_1 INAT_11" " 631186 #CONF: 0.8881987402833518"
